Max.,Min.,Morn,Eve,Rain,Rainy Days ,PE,year,month,day,Next_Max,Next_Min
30.0,22.78,78.0,48.0,7.2,1.0,3.91,2016,9,1,29.44,23.33
29.44,23.33,78.0,48.0,6.0,1.0,3.91,2016,9,2,29.44,22.78
29.44,22.78,78.0,48.0,3.2,1.0,3.91,2016,9,3,30.56,21.67
30.56,21.67,78.0,48.0,0.0,0.0,3.91,2016,9,4,30.0,21.67
30.0,21.67,78.0,48.0,0.0,0.0,3.91,2016,9,5,30.56,21.11
30.56,21.11,78.0,48.0,0.0,0.0,3.91,2016,9,6,30.0,21.11
30.0,21.11,78.0,48.0,0.0,0.0,3.91,2016,9,7,30.0,22.22
30.0,22.22,78.0,48.0,0.0,0.0,3.91,2016,9,8,31.11,22.78
31.11,22.78,78.0,48.0,0.0,0.0,3.91,2016,9,9,31.11,22.22
31.11,22.22,78.0,48.0,0.0,0.0,3.91,2016,9,10,31.11,22.22
31.11,22.22,78.0,48.0,0.0,0.0,3.91,2016,9,11,32.22,21.67
32.22,21.67,78.0,48.0,0.0,0.0,3.91,2016,9,12,32.78,22.78
32.78,22.78,78.0,48.0,0.0,0.0,3.91,2016,9,13,32.22,23.33
32.22,23.33,78.0,48.0,0.0,0.0,3.91,2016,9,14,32.78,23.33
32.78,23.33,78.0,48.0,0.0,0.0,3.91,2016,9,15,33.33,22.78
33.33,22.78,78.0,48.0,0.0,0.0,3.91,2016,9,16,32.22,24.44
32.22,24.44,78.0,48.0,10.8,1.0,3.91,2016,9,17,32.78,23.33
32.78,23.33,78.0,48.0,0.4,1.0,3.91,2016,9,18,33.33,23.89
33.33,23.89,78.0,48.0,4.6,1.0,3.91,2016,9,19,33.33,23.89
33.33,23.89,78.0,48.0,0.0,0.0,3.91,2016,9,20,31.11,23.33
31.11,23.33,78.0,48.0,6.6,1.0,3.91,2016,9,21,31.67,22.22
31.67,22.22,78.0,48.0,0.0,0.0,3.91,2016,9,22,32.22,23.33
32.22,23.33,78.0,48.0,0.0,0.0,3.91,2016,9,23,32.22,23.33
32.22,23.33,78.0,48.0,7.0,1.0,3.91,2016,9,24,31.67,22.78
31.67,22.78,78.0,48.0,0.0,0.0,3.91,2016,9,25,32.22,22.78
32.22,22.78,78.0,48.0,0.0,0.0,3.91,2016,9,26,32.78,22.78
32.78,22.78,78.0,48.0,5.4,1.0,3.91,2016,9,27,32.78,22.78
32.78,22.78,78.0,48.0,0.0,0.0,3.91,2016,9,28,32.22,23.33
32.22,23.33,78.0,48.0,0.0,0.0,3.91,2016,9,29,31.67,23.33
31.67,23.33,78.0,48.0,13.6,1.0,3.91,2016,10,1,32.22,23.89
32.22,23.89,78.0,48.0,0.0,0.0,3.91,2016,10,2,31.67,23.89
31.67,23.89,78.0,48.0,0.0,0.0,3.91,2016,10,3,32.22,23.89
32.22,23.89,78.0,48.0,2.4,1.0,3.91,2016,10,4,31.67,23.89
31.67,23.89,78.0,48.0,0.0,0.0,3.91,2016,10,5,31.67,23.33
31.67,23.33,78.0,48.0,0.0,0.0,3.91,2016,10,6,30.56,23.89
30.56,23.89,78.0,48.0,0.0,0.0,3.91,2016,10,7,30.56,23.33
30.56,23.33,78.0,48.0,5.4,1.0,3.91,2016,10,8,33.33,22.78
33.33,22.78,78.0,48.0,2.1,1.0,3.91,2016,10,9,32.22,21.67
32.22,21.67,78.0,48.0,0.0,0.0,3.91,2016,10,10,32.78,22.22
32.78,22.22,78.0,48.0,15.8,1.0,3.91,2016,10,11,32.22,19.44
32.22,19.44,78.0,48.0,0.0,0.0,3.91,2016,10,12,31.67,18.33
31.67,18.33,78.0,48.0,0.0,0.0,3.91,2016,10,13,32.22,18.89
32.22,18.89,78.0,48.0,0.0,0.0,3.91,2016,10,14,33.33,20.56
33.33,20.56,78.0,48.0,0.0,0.0,3.91,2016,10,15,32.78,18.33
32.78,18.33,78.0,48.0,0.0,0.0,3.91,2016,10,16,31.67,16.67
31.67,16.67,78.0,48.0,0.0,0.0,3.91,2016,10,17,33.33,17.22
33.33,17.22,78.0,48.0,0.0,0.0,3.91,2016,10,18,33.33,17.78
33.33,17.78,78.0,48.0,0.0,0.0,3.91,2016,10,19,33.33,17.78
33.33,17.78,78.0,48.0,0.0,0.0,3.91,2016,10,20,33.33,16.67
33.33,16.67,78.0,48.0,0.0,0.0,3.91,2016,10,21,32.22,17.22
32.22,17.22,78.0,48.0,0.0,0.0,3.91,2016,10,22,32.78,17.22
32.78,17.22,78.0,48.0,0.0,0.0,3.91,2016,10,23,32.22,17.78
32.22,17.78,78.0,48.0,0.0,0.0,3.91,2016,10,24,31.67,19.44
31.67,19.44,78.0,48.0,0.0,0.0,3.91,2016,10,25,32.22,17.78
32.22,17.78,78.0,48.0,0.0,0.0,3.91,2016,10,26,31.67,16.67
31.67,16.67,78.0,48.0,0.0,0.0,3.91,2016,10,27,31.11,15.56
31.11,15.56,78.0,48.0,0.0,0.0,3.91,2009,10,28,30.56,14.44
30.56,14.44,78.0,48.0,0.0,0.0,3.91,2016,10,29,30.56,15.0
30.56,15.0,78.0,48.0,0.0,0.0,3.91,2016,10,30,30.56,13.89
30.56,13.89,78.0,48.0,0.0,0.0,3.91,2016,10,31,28.33,15.0
28.33,15.0,78.0,48.0,0.0,0.0,3.91,2016,11,1,29.44,14.44
29.44,14.44,78.0,48.0,0.0,0.0,3.91,2016,11,2,29.44,14.44
29.44,14.44,78.0,48.0,0.0,0.0,3.91,2016,11,3,29.44,15.56
29.44,15.56,78.0,48.0,0.0,0.0,3.91,2016,11,4,29.44,14.44
29.44,14.44,78.0,48.0,0.0,0.0,3.91,2016,11,5,30.56,13.89
30.56,13.89,78.0,48.0,0.0,0.0,3.91,2016,11,6,30.56,14.44
30.56,14.44,78.0,48.0,0.0,0.0,3.91,2016,11,7,30.56,12.22
30.56,12.22,78.0,48.0,0.0,0.0,3.91,2016,11,8,30.56,12.22
30.56,12.22,78.0,48.0,0.0,0.0,3.91,2016,11,9,31.11,11.67
31.11,11.67,78.0,48.0,0.0,0.0,3.91,2016,11,10,31.67,12.22
31.67,12.22,78.0,48.0,0.0,0.0,3.91,2016,11,11,30.56,12.22
30.56,12.22,78.0,48.0,0.0,0.0,3.91,2016,11,12,30.0,12.22
30.0,12.22,78.0,48.0,0.0,0.0,3.91,2016,11,13,29.44,12.78
